4022;Delete or archive a class-488961.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488961;
4023;Invite another teacher-488945.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488945;
4024;Customize user permissions-488947.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488947;
4025;Post a question-488953.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488953;
4026;Email students-488950.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488950;
4027;Add a class resource page-488944.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488944;
4028;Create or modify an assignment-488955.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488955;
4029;What you should know before watching this course-488937.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488937;
4030;Account settings-488941.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488941;
4031;Next steps-488967.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488967;
4032;Grade assignments and deliver feedback-488956.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488956;
4033;Create an account and sign in-488940.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488940;
4034;Welcome-488936.mp4;;Google-Classroom-tutorials;Learn-Google-Classroom-2016;;;;;;; ;488936;
4035;Using debuggers-90482.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90482;
4036;Introduction to iteration-90458.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90458;
4037;Properly using white space-90444.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90444;
4038;Introduction to algorithms-90489.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90489;
4039;Where to go from here-90501.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90501;
4040;Adding comments to code for human understanding-90445.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90445;
4041;Iterating through collections-90468.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90468;
4042;Finding patterns in strings-90463.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90463;
4043;Introduction to variables and data types-90439.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90439;
4044;Why JavaScript-90435.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90435;
4045;Cleaning up with string concatenation-90462.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90462;
4046;Memory management across languages-90488.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90488;
4047;Understanding variable scope-90455.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90455;
4048;Working with numbers-90441.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90441;
4049;Reading and writing from the DOM-90475.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90475;
4050;Creating your first program in JavaScript-90436.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90436;
4051;Introduction to object-oriented languages-90484.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90484;
4052;What is a programming language-90431.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90431;
4053;Making the most of this course-90427.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90427;
4054;Objective-C-90498.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90498;
4055;Writing a while statement-90459.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90459;
4056;Creating and calling functions-90453.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90453;
4057;Requesting input-90437.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90437;
4058;Writing pseudocode-90472.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90472;
4059;NET languages - C# and Visual Basic .NET-90495.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90495;
4060;Welcome-90426.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90426;
4061;Array behavior-90467.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90467;
4062;The Java world-90494.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90494;
4063;Introduction to regular expressions-90464.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90464;
4064;Programming style-90471.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90471;
4065;Introduction to file I_O-90477.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90477;
4066;Building with the if statement-90447.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90447;
4067;Working with arrays-90466.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90466;
4068;Compiled and interpreted languages-90433.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90433;
4069;Breaking your code apart-90452.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90452;
4070;C-based languages-90493.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90493;
4071;Understanding strong, weak, and duck-typed languages-90440.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90440;
4072;Working with complex conditions-90448.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90448;
4073;Introduction to debugging-90479.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90479;
4074;Splitting code into different files-90456.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90456;
4075;Using the switch statement-90450.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90450;
4076;What is programming-90430.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90430;
4077;Writing source code-90432.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90432;
4078;Input_output and persistence-90474.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90474;
4079;Creating a for loop-90460.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90460;
4080;Working with operators-90443.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90443;
4081;Libraries and frameworks-90499.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90499;
4082;Event driven programming-90476.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90476;
4083;Using characters and strings-90442.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90442;
4084;Collections in other languages-90469.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90469;
4085;Using the exercise files-90428.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90428;
4086;Understanding error messages-90481.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90481;
4087;Ruby-90496.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90496;
4088;Setting comparison operators-90449.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90449;
4089;Introduction to multithreading-90490.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90490;
4090;Setting parameters and arguments-90454.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90454;
4091;Introduction to languages-90492.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90492;
4092;Tracing through a section of code-90480.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90480;
4093;Reviewing object-oriented languages-90486.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90486;
4094;Using classes and objects-90485.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90485;
4095;Python-90497.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Fundamentals;;;;;;; ;90497;
4096;Conditional propositions-475426.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475426;
4097;Basics of discrete mathematics-475394.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475394;
4098;Datatypes-475411.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475411;
4099;Valid arguments-475427.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475427;
4100;Set operations-475401.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475401;
4101;Using the exercise files-475392.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475392;
4102;Solution - Model a lunch order-475421.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475421;
4103;Functional programming-475410.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475410;
4104;Next steps-475448.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475448;
4105;Solution - Advanced techniques-475446.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475446;
4106;Challenge - Advanced techniques-475445.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475445;
4107;Create datatypes that use lists-475419.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475419;
4108;Sets from Cartesian products-475406.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475406;
4109;Set notation-475400.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475400;
4110;Write subset proofs-475434.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475434;
4111;Cardinality, disjointness, and partitions-475405.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475405;
4112;Characters and strings-475412.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475412;
4113;Challenge - Practice with sets-475407.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475407;
4114;Evaluate conditional proofs-475435.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475435;
4115;Event probability-475443.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475443;
4116;Identify and evaluate predicates-475425.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475425;
4117;Network optimization with trees-475442.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475442;
4118;Recursion-475404.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475404;
4119;Real-world discrete math-475396.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475396;
4120;Understand biconditional proofs-475436.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475436;
4121;Challenge - Model a lunch order-475420.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475420;
4122;Challenge - Write a proof-475438.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475438;
4123;Write a general outline for a proof-475433.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475433;
4124;Objects as sets-475399.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475399;
4125;Solution - Write truth tables-475431.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475431;
4126;Challenge - Learn SML-475414.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475414;
4127;Solution - Create new data types-475415.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475415;
4128;Cryptography-475444.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475444;
4129;Discrete math for programming-475395.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475395;
4130;Perform functions on lists-475418.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475418;
4131;Use SML to create lists-475417.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475417;
4132;Solution - Practice with sets-475408.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475408;
4133;Power sets-475402.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475402;
4134;Valid reasoning and inference-475423.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475423;
4135;Solution - Write a proof-475439.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475439;
4136;Recursive functions-475413.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475413;
4137;Prove with mathematical induction-475437.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475437;
4138;Visualize data with graph theory-475441.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475441;
4139;Challenge - Write truth tables-475430.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475430;
4140;Abstract discrete math-475397.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475397;
4141;Rules of inference-475428.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475428;
4142;What you should know-475391.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475391;
4143;Truth tables-475424.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475424;
4144;Prove logical equivalence-475429.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475429;
4145;Sequences and sums-475403.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475403;
4146;Welcome-475390.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Discrete-Mathematics;;;;;;; ;475390;
4147;Software security resources-450287.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450287;
4148;Code-level threats-450290.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450290;
4149;Other secure coding best practices-450316.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450316;
4150;Next steps-450328.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450328;
4151;Static analysis-450319.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450319;
4152;Buffer overflow attacks-450308.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450308;
4153;Welcome-450281.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450281;
4154;Vulnerability management-450325.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450325;
4155;Case study - Setting the Stage-450301.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450301;
4156;Security vulnerabilities-450299.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450299;
4157;Sensitive data exposure countermeasures-450315.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450315;
4158;Software security vocabulary-450285.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450285;
4159;Testing for security-450318.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450318;
4160;Security tactics-450297.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450297;
4161;What is software security-450283.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450283;
4162;Detailed design-level threats-450291.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450291;
4163;Case study - Vulnerability-Oriented Architectural Analysis-450304.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450304;
4164;Architectural analysis for security-450300.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450300;
4165;Hardware-level threats-450289.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450289;
4166;Exploring tools for vulnerabilty management-450326.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450326;
4167;Significance of software security-450284.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450284;
4168;Architectural-level threats-450292.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450292;
4169;Broken authentication and session management-450310.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450310;
4170;Requirements-level threats-450293.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450293;
4171;Case study - Tactic-Oriented Architectural Analysis-450302.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450302;
4172;Exploring tools for static analysis-450320.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450320;
4173;Dynamic analysis-450321.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450321;
4174;Introduction to secure coding-450307.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450307;
4175;Insecure direct object references countermeasures-450313.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450313;
4176;Buffer overflow countermeasures-450309.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450309;
4177;Security patterns-450298.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450298;
4178;Introduction to secure design-450296.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450296;
4179;Broken authentication and session management countermeasures-450311.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450311;
4180;Threat modeling and tools-450294.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450294;
4181;Exploring tools for penetration testing-450324.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450324;
4182;Insecure direct object references-450312.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450312;
4183;Sensitive information exposure-450314.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450314;
4184;Penetration testing-450323.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450323;
4185;Software security risk management-450286.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450286;
4186;Case study - Pattern-Oriented Architectural Analysis-450303.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450303;
4187;Software security anti-patterns-450305.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450305;
4188;Exploring tools for dynamic analysis-450322.mp4;;Programming-Foundations-tutorials;Techniques-Developing-Secure-Software;;;;;;; ;450322;
4189;The data definition language-438448.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438448;
4190;Understanding write conflicts-438451.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438451;
4191;Understanding stored procedures and injection attacks-438452.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438452;
4192;What are databases-438414.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438414;
4193;Creating SQL queries-438442.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438442;
4194;Defining table relationships-438419.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438419;
4195;The features of a relational database-438417.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438417;
4196;Welcome-438411.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438411;
4197;Using composite keys-438428.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438428;
4198;Planning your database-438425.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438425;
4199;Introduction to database modeling-438424.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438424;
4200;Final thoughts-438459.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438459;
4201;Object-based and XML-based databases-438456.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438456;
4202;First normal form-438437.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438437;
4203;Describing many-to-many relationships-438420.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438420;
4204;Relational database management systems-438455.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438455;
4205;Structuring the WHERE clause-438443.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438443;
4206;Desktop databases-438454.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438454;
4207;Understanding relationship rules and referential integrity-438434.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438434;
4208;Exploring databases and database management systems-438415.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438415;
4209;NoSQL databases-438457.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438457;
4210;Exploring unique values and primary keys-438418.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438418;
4211;Choosing primary keys-438427.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438427;
4212;Inserting, updating, and deleting-438447.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438447;
4213;Understanding normalization-438436.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438436;
4214;Identifying columns and selecting data types-438426.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438426;
4215;Transactions and the ACID test-438421.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438421;
4216;Using aggregate functions-438445.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438445;
4217;Exploring one-to-one relationships-438432.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438432;
4218;Exploring many-to-many relationships-438433.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438433;
4219;Sorting query results-438444.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438444;
4220;Database denormalization-438440.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438440;
4221;Creating relationships-438430.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438430;
4222;What you need to know-438412.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438412;
4223;Third normal form-438439.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438439;
4224;Joining tables-438446.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438446;
4225;Understanding indexes-438450.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438450;
4226;Defining one-to-many relationships-438431.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438431;
4227;Second normal form-438438.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438438;
4228;Introduction to Structured Query Language (SQL)-438422.mp4;;Programming-Foundations-tutorials;Foundations-Programming-Databases;;;;;;; ;438422;
4229;Challenge solution-497378.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497378;
4230;Challenge solution-497394.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497394;
4231;Configure run levels and targets-497384.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497384;
4232;Build and install modules and the Linux kernel-497408.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497408;
4233;Configure the kernel using make menuconfig-497405.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497405;
4234;Debug initramfs images-497385.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497385;
4235;Use LKM commands-497391.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497391;
4236;Challenge solution-497403.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497403;
4237;Challenge - Configure GRUB and the targets and customize the initramfs-497386.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497386;
4238;Search the kernel source-497399.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497399;
4239;Get the kernel source-497396.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497396;
4240;Challenge solution-497387.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497387;
4241;Explore kernel config files-497407.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497407;
4242;Identify how LKMs work-497392.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497392;
4243;Challenge - Configure, build, and install a new Linux kernel and LKMs-497409.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497409;
4244;Examine and build kernel documentation-497398.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497398;
4245;Goodbye-497412.mp4;;Linux-tutorials;Linux-Kernel-Fundamentals;;;;;;; ;497412;
